"Office of Special Education and Rehabilitative Services, Department of Educaion",Final Priority--Training of Interpreters for Individuals Who Are Deaf or Hard of Hearing and Individuals Who Are Deaf-Blind Program. Final priority,2016,Federal register,81,156,,53271,53280,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987629893&partnerID=40&md5=211a98b3368d50cd5733ed8801f0527c,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Office of Special Education and Rehabilitative Services, Department of Education",Final Priority--Training of Interpreters for Individuals Who Are Deaf or Hard of Hearing and Individuals Who Are Deaf-Blind Program. Final priority,2016,Federal register,81,142,,48335,48346,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981333081&partnerID=40&md5=dda5bdda794e0976ef36a1cba6ef036b,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BoÅ_ri J.,Translation/interpreting politics and praxis: The impact of political principles on babels' interpreting practice,2012,Translator,18,2,,269,290,,,10.1080/13556509.2012.10799511,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969922520&doi=10.1080%2f13556509.2012.10799511&partnerID=40&md5=8aa2d6bfb4209acb196512343001eeaf,"Domestic Human Resources, Doctors Without Borders (MSF USA), 333 Seventh Avenue, New York, NY 10001-5004, United States",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Wicken W.C.,"The colonization of MiÃ•kmaw memory and history, 1794Ãê1928: The king v. gabriel sylliboy",2012,"The Colonization of Mi'kmaw History and Memory, 1794-1928: The King V. Gabriel Sylliboy",,,,1,328,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84967321457&partnerID=40&md5=58e3919dde4e3017e604c11f5808b2c5,"Language Development Group, Academic Development Programme, Centre for Higher Education Development, University of Cape Town, Private Bag, Rondebosch, 7701, South Africa",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Pittarello S.,Medical terminology circulation and interactional organisation in interpreter-mediated medical encounters,2012,Linguistica Antverpiensia,11,,,113,131,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902526042&partnerID=40&md5=26dca82ddb2c6e765c2cdd105de861b3,"School of Languages, Cultures and Linguistics, Building 11, Monash University, VIC 3805, Australia",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Reavy K., Hobbs J., Hereford M., Crosby K.",A new clinic model for refugee health care: Adaptation of cultural safety,2012,Rural and Remote Health,12,1,1826,,,,6,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861112113&partnerID=40&md5=459c0551b82b93eeece72efeb09301ee,"Health Analysis Division, Statistics Canada, Ottawa, ON K1A 0T6, Canada",0,0,,"Health Statistics Division, Statistics Canada, Ottawa, ON K1A 0T6, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Otsuka S.,Lost in translation: Japanese fulbright students as cultural interpreters,2012,Teaching America to the World and the World to America: Education and Foreign Relations Since 1870,,,,173,193,,,10.1057/9781137060150,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014334124&doi=10.1057%2f9781137060150&partnerID=40&md5=e3d0814a7017b573c6c483d4504d38d6,"University of Tampere, Oravatie 16 A 3, SeinÅ joki, Finland",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Razinsky L.,"We are all the same: Max aue, interpreter of evil",2012,Yale French Studies,121,,,140,154,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84909580888&partnerID=40&md5=bb7cb45458f0318866946677aec3cc68,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Issartel L., Derivois D.",Interpreting and translating the request for asylum :What kind of psychic work ? [InterprÅ_ter et traduire la demande d'asile : quel travail psychique ?],2012,Cliniques Mediterraneennes,85,1,,271,284,,1,10.3917/cm.085.0271,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871043019&doi=10.3917%2fcm.085.0271&partnerID=40&md5=2907b8a5f97eb61c71b3c389d4cd6e9e,"School of Linguistics and Applied Language Studies, Victoria University of Wellington, PO Box 600, Wellington 6140, New Zealand",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Padilla-Muâ€“oz A., Rodrâ€™guez V., Castro S., Gâ€”mez-Restrepo C.",Frequency of disability in students who take the university standardized admission test (saber 11 test) in colombia and their performance characterization [Frecuencia de discapacidad en estudiantes que presentan la prueba estandarizada de acceso a la educaciâ€”n superior (saber 11) en colombia y caracterizaciâ€”n de su rendimiento],2012,Revista Facultad de Medicina,60,4,,275,284,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879135289&partnerID=40&md5=206e7a2a61fed5ef118fabf9eb74bf99,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Searight H.R., Searight B.K.",Lost in interpretation: Providing mental health services to patients with limited english proficiency and culturally distinct syndromes,2012,Psychology of Language,,,,185,204,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892020138&partnerID=40&md5=75da8a668b55f89ba37beff4a4115b03,"TU Darmstadt, Rotlintstr. 54, 60316 Frankfurt am Main, Germany",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Mirdal G.M., Ryding E., Essendrop Sondej M.","Traumatized refugees, their therapists, and their interpreters: Three perspectives on psychological treatment",2012,"Psychology and Psychotherapy: Theory, Research and Practice",85,4,,436,455,,11,10.1111/j.2044-8341.2011.02036.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867758206&doi=10.1111%2fj.2044-8341.2011.02036.x&partnerID=40&md5=d9f3a856755623bc5fd16b1052f2cdfc,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Molendijk M.L., Haffmans J.P.M., Bus B.A.A., Spinhoven P., Penninx B.W.J.H., Prickaerts J., Voshaar R.C.O., Elzinga B.M.",Serum BDNF Concentrations Show Strong Seasonal Variation and Correlations with the Amount of Ambient Sunlight,2012,PLoS ONE,7,11,e48046,,,,23,10.1371/journal.pone.0048046,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868308595&doi=10.1371%2fjournal.pone.0048046&partnerID=40&md5=bfca9fca022af34e16fc305b0a409e0e,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Shahabi P., Siest G., Herbeth B., Ndiaye N.C., Visvikis-Siest S.",Clinical necessity of partitioning of human plasma haptoglobin reference intervals by recently-discovered rs2000999,2012,Clinica Chimica Acta,413,19-20,,1618,1624,,6,10.1016/j.cca.2012.04.033,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864379210&doi=10.1016%2fj.cca.2012.04.033&partnerID=40&md5=063655599f5fc9a7b7c7d99fd487a55d,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Hsieh E., Kramer E.M.",Medical interpreters as tools: Dangers and challenges in the utilitarian approach to interpreters' roles and functions,2012,Patient Education and Counseling,89,1,,158,162,,14,10.1016/j.pec.2012.07.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866618825&doi=10.1016%2fj.pec.2012.07.001&partnerID=40&md5=10b1ec0be3f26700d00c5108d97c11b4,"Psychologue Clinicien, 12F, Rue capitaine Ferber, F-69300 Caluire et Cuire-ludovic, France",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Ander D.S., Wallenstein J., Abramson J.L., Click L., Shayne P.",Reporter-interpreter-manager-educator (RIME) descriptive ratings as an evaluation tool in an emergency medicine clerkship,2012,Journal of Emergency Medicine,43,4,,720,727,,9,10.1016/j.jemermed.2011.05.069,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867334562&doi=10.1016%2fj.jemermed.2011.05.069&partnerID=40&md5=1d74c25b5ba461277472c851bc276bf2,"American Medical Association Council on Ethical and Judicial Affairs, Chicago, IL, USA.",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Ramsey K.W., Davis J., French G.",Perspectives of Chuukese patients and their health care providers on the use of different sources of interpreters.,2012,Hawai'i journal of medicine & public health : a journal of Asia Pacific Medicine & Public Health,71,9,,249,252,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891651273&partnerID=40&md5=9818dcf9612b80381401e0066c33ea83,"UniversitÅ_ de Lyon, CNRS UMR5220, Universite Lyon, France",0,0,,"UniversitÅ_ de Lyon, CNRS UMR5220, Hospices Civils de Lyon, France",,"Philips Research Medisys, 33 rue de Verdun, 92156 Suresnes, France",,"Philips Research, RÅ¡ntgenstrasse 24-26, D-22335 Hamburg, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Jimenez N., Moreno G., Leng M., Buchwald D., Morales L.S.",Patient-Reported Quality of Pain Treatment and Use of Interpreters in Spanish-Speaking Patients Hospitalized for Obstetric and Gynecological Care,2012,Journal of General Internal Medicine,,,,1,7,,1,10.1007/s11606-012-2154-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863581982&doi=10.1007%2fs11606-012-2154-x&partnerID=40&md5=44a44dffa9114114e019d8b0d7e48fc8,"Division of General Pediatrics, Department of Pediatrics, UT Southwestern Medical Center, Dallas, TX, United States",32.81603,-96.8449762,,"Children's Medical Center, Dallas, TX, United States",,"Department of Epidemiology, Boston University, School of Public Health, Boston, MA, United States",,"Latino Health Insurance Program, Inc, Framingham, MA, United States",,"Palo Alto Medical Foundation, Palo Alto, CA, United States",,"Division of Emergency Medicine, Children's Hospital Boston, Boston, MA, United States",,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,32.81603,-96.8449762
"Tarnutzer A.A., Fernando D.P., Kheradmand A., Lasker A.G., Zee D.S.",Temporal constancy of perceived direction of gravity assessed by visual line adjustments,2012,Journal of Vestibular Research: Equilibrium and Orientation,22,1,,41,54,,10,10.3233/VES-2011-0436,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862538634&doi=10.3233%2fVES-2011-0436&partnerID=40&md5=78bb1a5b413319379c794d992ed7df19,"UniversitÅ_ de Lorraine, Cardiovascular Genetics Research Unit, EA 4373, Nancy, F-54000, France",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Singh-Carlson S., Wong F., Nguyen S.",Strategies to use with interpreters in the clinical setting.,2012,Canadian oncology nursing journal = Revue canadienne de nursing oncologique,22,3,,204,206,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866779967&partnerID=40&md5=590ecb06a10c5d4e3922db7d1988dccb,"Clinique Universitaire de Gynecologie-obstetrique et Medecine de la Reproduction, UniversitÅ_ Joseph-Fourier Grenoble 1, CHU de Grenoble, BP 217, 38043 Grenoble cedex 09, France",0,0,,"Service de GynÅ_cologie-obstÅ_trique, Centre Hospitalier de ChambÅ_ry, BP 1125, 73011 ChambÅ_ry cedex, France",,"UnitÅ_ Rhâ„¢ne-Alpes d'Accueil et de Soins Pour les Sourds, UniversitÅ_ Joseph-Fourier Grenoble 1, CHU de Grenoble, BP 217, 38043 Grenoble cedex 09, France",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Price E.L., PÅ_rez-Stable E.J., Nickleach D., Lâ€”pez M., Karliner L.S.","Interpreter perspectives of in-person, telephonic, and videoconferencing medical interpretation in clinical encounters",2012,Patient Education and Counseling,87,2,,226,232,,19,10.1016/j.pec.2011.08.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860366060&doi=10.1016%2fj.pec.2011.08.006&partnerID=40&md5=7dda40b42be84f6c6468512bbde16109,"Division of Pediatric Urology, Monroe Carell Jr. Childrens Hospital at Vanderbilt, 4102 Doctors Office Tower, 2200 Childrens Way, Nashville, TN 37232-9820, United States",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Vasileiou V., Armeni A.K., Pierris A.L., Georgopoulos N.A.",Macrosomia and ambiguous genitalia: A long overdue answer to the citizens of Frusino,2012,Hormones,11,2,,215,221,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863459292&partnerID=40&md5=2550dc6840f9953f67ac3e8eff6a5a9c,"Division of Health Care Policy and Research, Mayo Clinic, Rochester, MN, United States",0,0,,"School of Public Health, Division of Health Policy and Management, University of Minnesota, Minneapolis, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Ishikawa N., Nagayama N.",Tuberculosis care and new horizon of japanese society,2012,Kekkaku,87,4,,367,381,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865185365&partnerID=40&md5=08b386b71932653dc6785e1b9182ec87,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Chabbert-BrouÅ_ A., Juchet A.",When to use molecular allergens and how to interpret their level in food allergy [Quand prescrire et comment interprÅ_ter le dosage des allergÂènes molÅ_culaires en allergie alimentaire ?],2012,Revue Francaise d'Allergologie,52,3,,234,236,,,10.1016/j.reval.2012.01.027,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859713220&doi=10.1016%2fj.reval.2012.01.027&partnerID=40&md5=f40418d1c6afc879e05b92c522e0e14b,"Section of Pediatric Emergency Medicine, Childrens Hospital, University of Colorado, Denver, CO, United States",39.7423325,-104.8349305,,"Section of Pediatric Emergency Medicine, University of Colorado, School of Medicine, 13123 East 16th Ave, Aurora, CO 80045, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,39.7423325,-104.8349305
"Yang H., Bukkapatnam S.T.S., Komanduri R.",Spatiotemporal representation of cardiac vectorcardiogram (VCG) signals,2012,BioMedical Engineering Online,11,,16,,,,18,10.1186/1475-925X-11-16,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859073391&doi=10.1186%2f1475-925X-11-16&partnerID=40&md5=5733314ba6ef0f3dffba997b27cf30fb,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Thakur M., Rahman W., Hobbs C., Dickenson A.H., Bennett D.L.H.",Characterisation of a peripheral neuropathic component of the rat monoiodoacetate model of osteoarthritis,2012,PLoS ONE,7,3,e33730,,,,35,10.1371/journal.pone.0033730,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858684172&doi=10.1371%2fjournal.pone.0033730&partnerID=40&md5=acd432b40491b76f840f5d1f6af4c8ed,"Department of Italian Language and Literature, School of Philosophy, Aristotle University of Thessaloniki, Thessaloniki, Greece",0,0,,"Laboratory of Cognitive Neuroscience, School of Psychology, Aristotle University of Thessaloniki, 54124 Thessaloniki, Greece",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Touchette D.R., Yang Y., Tiryaki F., Galanter W.L.",Economic analysis of alvimopan for prevention and management of postoperative ileus,2012,Pharmacotherapy,32,2,,120,128,,15,10.1002/PHAR.1047,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864579104&doi=10.1002%2fPHAR.1047&partnerID=40&md5=ea94c398cfe4201d060dfe348ad9fedd,"Department of Community Medicine, Primary Care and Emergency Medicine, University Hospitals of Geneva, Geneva, Switzerland",0,0,,"Department of Community Health and Medicine, Faculty of Medicine, University of Geneva, Geneva, Switzerland",,"Coordinator of Patient Relations, Espace MÅ_diation, University Hospitals of Geneva, Geneva, Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Casas R., Guzmâ€¡n-VÅ_lez E., Cardona-Rodriguez J., Rodriguez N., Quiâ€“ones G., Izaguirre B., Tranel D.",Interpreter-mediated neuropsychological testing of monolingual spanish speakers,2012,Clinical Neuropsychologist,26,1,,88,101,,2,10.1080/13854046.2011.640641,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858164705&doi=10.1080%2f13854046.2011.640641&partnerID=40&md5=bd93f08614de4009c301e8134ab2fd91,"Division of General Internal Medicine, Department of Medicine, Medical Effectiveness Research Center for Diverse Populations, University of California, San Francisco (UCSF), San Francisco, United States",37.7631333,-122.4575489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,37.7631333,-122.4575489
"Huque M.F., Alosh M.",A consistency-adjusted strategy for accommodating an underpowered primary endpoint,2012,Journal of Biopharmaceutical Statistics,22,1,,160,179,,4,10.1080/10543406.2010.513464,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856287503&doi=10.1080%2f10543406.2010.513464&partnerID=40&md5=6a20fc1fd8149058bcd586aa3d93de3b,"Unidad de Medicina Basada en Evidencia, Hospital Dr. Sâ€”tero del Râ€™o, Facultad de Medicina, Pontificia Universidad Catâ€”lica de Chile, Santiago de Chile, Chile",0,0,,"Departamento de Gastroenterologâ€™a, Hospital Dr. Sâ€”tero del Râ€™o. Facultad de Medicina, Pontificia Universidad Catâ€”lica de Chile, Santiago de Chile, Chile",,"Departamento de Medicina Familiar, Hospital Dr. Sâ€”tero del Râ€™o. Facultad de Medicina, Pontificia Universidad Catâ€”lica de Chile, Santiago de Chile, Chile",,"Departamento de Medicina Interna, Hospital Dr. Sâ€”tero del Râ€™o. Facultad de Medicina, Pontificia Universidad Catâ€”lica de Chile, Santiago de Chile, Chile",,"Unidad Docente Asociada Hospital Dr. Sâ€”tero del Râ€™o, Facultad de Medicina, Pontificia, Universidad Catâ€”lica de Chile, Santiago de, Chile",,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Ritsos P.D., Gittins R., Roberts J.C., Braun S., Slater C.",Using virtual reality for interpreter-mediated communication and training,2012,"Proceedings of the 2012 International Conference on Cyberworlds, Cyberworlds 2012",,,6337419,191,198,,3,10.1109/CW.2012.34,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870677720&doi=10.1109%2fCW.2012.34&partnerID=40&md5=e5c8fdc237c866d1652dd5984fee2d67,"First Department of Endocrinology, Diabetes Centre, Alexandra Hospital, Athens, Greece",0,0,,"Division of Reproductive Endocrinology, Department of Obstetrics and Gynecology, University of Patras Medical School, Rio-26500, Patras, Greece",,"Institute for Philosophical Research, Patras, Greece",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Lederman L.,What do courts have to do with it?: The judiciary's role in making federal tax law,2012,National Tax Journal,65,4,,899,916,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880989388&partnerID=40&md5=521b4fb8d3878e836d5413396790569a,"Research Institute of Tuberculosis, Japan Anti-Tuberculosis Association (JATA), 3-1-24, Matsuyama, Kiyose-shi, Tokyo 204-8533, Japan",0,0,,"National Hospital Organization Tokyo National Hospital, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Salopek J., Kallay N., Kova?evi? D.",Electrical interfacial layer at hematite/dicarboxylic acid aqueous interface,2012,Croatica Chemica Acta,85,4,,553,558,,1,10.5562/cca2176,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876715716&doi=10.5562%2fcca2176&partnerID=40&md5=886bba6f6a41557cd2c82bba4a366bcc,"Service de pneumo-allergologie pÅ_diatrique, Hâ„¢pital des Enfants, 330, avenue de Grande-Bretagne TSA 70034, 31059 Toulouse cedex 9, France",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Adam M.-C., Kneeshaw D., Beckley T.M.",Forestry and road development: Direct and indirect impacts from an aboriginal perspective,2012,Ecology and Society,17,4,,,,,3,10.5751/ES-04976-170401,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872001290&doi=10.5751%2fES-04976-170401&partnerID=40&md5=a2bdbdf622c8c6945bb9294eab96d173,"Neuropharmacology of Pain Group, Department of Neuroscience, Physiology and Pharmacology, University College London, London, United Kingdom",0,0,,"Neurorestoration Group, Wolfson CARD, King's College London, London, United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Myers B.K., Burton Bass A., Gesser H.D.",The Law of Science and the Science of Law: Cases in forensic science,2012,The Law of Science and the Science of Law: Cases in Forensic Science,,,,1,330,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892193435&partnerID=40&md5=004bb1095fedc724cbcb29b28fc98e5b,"Danish Research Centre for Migration, Ethnicity and Health (MESU), Department of Public Health, University of Copenhagen, Â¿ster Farimagsgade 5, PO Box 2099, 1014, Copenhagen K, Denmark",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Mumaw G.R.,Utility and integration of non seismic data in Kurdistan,2012,"Society of Petroleum Engineers - Abu Dhabi International Petroleum Exhibition and Conference 2012, ADIPEC 2012 - Sustainable Energy Growth: People, Responsibility, and Innovation",5,,,3958,3966,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879425699&partnerID=40&md5=b0c8532268fb22de1b30cd969c025c79,"Division of Biometrics IV, CDER, Food and Drug Administration, Silver Spring, MD, United States",0,0,,"Adjunct Faculty, Jiann-Ping Hsu College of Public Health, Georgia Southern University, Statesboro, GA, United States",,"Division of Biometrics III, Office of Biostatistics, Food and Drug Administration, Silver Spring, MD, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Liu Q., Mao Y.",A hooking interpreter based method for script program protection,2012,"Proceedings - 2012 International Conference on Control Engineering and Communication Technology, ICCECT 2012",,,6414018,673,676,,,10.1109/ICCECT.2012.222,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874304686&doi=10.1109%2fICCECT.2012.222&partnerID=40&md5=1f41f017783a25a7c32f189afbef6b3c,"Division of Physical Chemistry, Department of Chemistry, Faculty of Science, Horvatovac 102a, HR-10000 Zagreb, Croatia",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
