"Rawat S., Duchene F., Groz R., Richier J.-L.",Evolving indigestible codes: Fuzzing interpreters with genetic programming,2013,"Proceedings of the 2013 IEEE Symposium on Computational Intelligence in Cyber Security, CICS 2013 - 2013 IEEE Symposium Series on Computational Intelligence, SSCI 2013",,,6597203,37,39,,3,10.1109/CICYBS.2013.6597203,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885633391&doi=10.1109%2fCICYBS.2013.6597203&partnerID=40&md5=badabeeff3d59980cc425c7d3d5c6947,"Institutes AIFB, KSRI, Karlsruhe Institute of Technology (KIT), Germany",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Van Dijk R., Kappers A.M.L., Postma A.",Superior spatial touch: Improved haptic orientation processing in deaf individuals,2013,Experimental Brain Research,230,3,,283,289,,9,10.1007/s00221-013-3653-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884670439&doi=10.1007%2fs00221-013-3653-7&partnerID=40&md5=a95e57ab1ac1a928a39e767c7b43604f,"School of Mechanical Engineering and Automation, University of Science and Technology, Anshan, Liaoning, China",0,ZERO_RESULTS,,"Department of General Designing, Institute of Anshan City and Countryside Planning, Anshan, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"De Lourdes Mendes Finete V., Gouva M.M., De Carvalho Marques F.F., Netto A.D.P.","Is it possible to screen for milk or whey protein adulteration with melamine, urea and ammonium sulphate, combining Kjeldahl and classical spectrophotometric methods?",2013,Food Chemistry,141,4,,3649,3655,,27,10.1016/j.foodchem.2013.06.046,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884604671&doi=10.1016%2fj.foodchem.2013.06.046&partnerID=40&md5=222ff55b87c7f55f53fe4654c1f3c6ec,"Novosibirsk State Technical University, Department of Automatic Control Systems, Novosibirsk, Russian Federation",0,ZERO_RESULTS,,"Novosibirsk State Pedagogical University, Department of Psychology and Pedagogics, Novosibirsk, Russian Federation",,"Novosibirsk State Technical University, Department of Applied Mathematics, Novosibirsk, Russian Federation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Pontani F.,Speaking and concealing - Calypso in the eyes of some (ancient) interpreters,2013,Symbolae Osloenses,87,1,,30,60,,1,10.1080/00397679.2013.822722,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887036573&doi=10.1080%2f00397679.2013.822722&partnerID=40&md5=6290dbc2f90395fdbececc2eae167519,"Department of Software Engineering, University of Szeged, Dugonics tŽr 13., 6720 Szeged, Hungary",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Donald M.R., Hazelton P.A., Clements A.",Potential for using soil particle-size data to infer geological parent material in the Sydney Region,2013,Soil Research,51,4,,301,310,,,10.1071/SR12289,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883587843&doi=10.1071%2fSR12289&partnerID=40&md5=ff6f3d528ba3850591aadcb204437790,"LIG Computer Science Lab, Grenoble INP Ensimag, Grenoble F-38402, France",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Chen H., Cutler C., Kim T., Mao Y., Wang X., Zeldovich N., Kaashoek M.F.",Security bugs in embedded interpreters,2013,"Proceedings of the 4th Asia-Pacific Workshop on Systems, APSys 2013",,,17,,,,3,10.1145/2500727.2500747,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883115659&doi=10.1145%2f2500727.2500747&partnerID=40&md5=4dd61e9c6c4497267e845ae0de188962,"School of Sign Language Interpreting, HU University of Applied Sciences, Padualaan 97, 3584 CH Utrecht, Netherlands",0,ZERO_RESULTS,,"Experimental Psychology, Helmholtz Institute, Heidelberglaan 2, 3584 CS Utrecht, Netherlands",,"Physics of Man, Helmholtz Institute, Padualaan 8, 3584 CC Utrecht, Netherlands",,"Faculty of Human Movement Sciences, VU University Amsterdam, Van der Boechorststraat 7-9, Amsterdam 1081 BT, Netherlands",,"Department of Neurology, University Medical Centre, Utrecht, Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Adithya V., Vinod P.R., Gopalakrishnan U.",Artificial neural network based method for Indian sign language recognition,2013,"2013 IEEE Conference on Information and Communication Technologies, ICT 2013",,,6558259,1080,1085,,10,10.1109/CICT.2013.6558259,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881618423&doi=10.1109%2fCICT.2013.6558259&partnerID=40&md5=97ad459cdd19404167524bea954b1933,"Interoperability and Assistance Systems, Fraunhofer Institute of Optronics, System Technologies and Image Exploitation, Karlsruhe, Germany",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Samraj A., Maheswari N., Kalvina R., Sayeed S.",Emergency communication interface design using wearable data gloves for weary patients,2013,"2013 International Conference on Green High Performance Computing, ICGHPC 2013",,,6533932,,,,3,10.1109/ICGHPC.2013.6533932,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881292342&doi=10.1109%2fICGHPC.2013.6533932&partnerID=40&md5=abed68bbd1cb2da73262c09a88da469c,"Anne Clements and Associates Pty Ltd., PO Box 1623, North Sydney, NSW 2059, Australia",0,ZERO_RESULTS,,"University of New South Wales, Sydney, NSW 2052, Australia",,"University of Technology, Sydney, PO Box 123, Broadway, NSW 2007, Australia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Banyasad O., Cox P.T.",Design and implementation of an editor/interpreter for a visual logic programming language,2013,International Journal of Software Engineering and Knowledge Engineering,23,6,,801,838,,1,10.1142/S0218194013500216,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887071821&doi=10.1142%2fS0218194013500216&partnerID=40&md5=7c15dc26b51a690cdc79c1f1a80d6992,"Research Laboratory of Technologies of Information and Communication and Electrical Ingineering, Ecole SupŽrieure des Sciences et Techniques de Tunis, 5, Av. Taha Hussein, Bab Mnara 1008, Tunis, Tunisia",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Sergey I., Devriese D., Might M., Midtgaard J., Darais D., Frank Piessens D.C.",Monadic abstract interpreters,2013,ACM SIGPLAN Notices,48,6,,399,409,,1,10.1145/2499370.2491979,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880117161&doi=10.1145%2f2499370.2491979&partnerID=40&md5=5f90ae5c67b683c81080eb5b062c6c23,"Australian Catholic University, Mater Medical Research Institute, Midwifery Research Unit, Aubigny Place, Raymond Terrace, Brisbane 4101, Australia",0,ZERO_RESULTS,,"Trinity College Dublin, School of Nursing and Midwifery, Dublin, Ireland",,"Australian Catholic University, Mater Medical Research Institute, Brisbane, Australia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Lysenko S.A., Kugeiko M.M.",Method of noninvasive determination of optical and microphysical parameters of human skin,2013,Measurement Techniques,56,1,,104,112,,,10.1007/s11018-013-0166-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878016982&doi=10.1007%2fs11018-013-0166-5&partnerID=40&md5=51f2d618bd85696d3b1c16b0805f1699,"Di Filosofia e Storia nel Liceo Classico De Castro di Oristano, Italy",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Bosc Y.,Robespierre: Liberal [Robespierre LibŽral],2013,Annales Historiques de la Revolution Francaise,,371,,95,114,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878041354&partnerID=40&md5=0ea0971f38e13567cd617c1adea03a50,"Common Engineering Group, MAHINDRA COMVIVA, Bangalore, India",0,ZERO_RESULTS,,"Department of Computer Science and Engineering, ITER, Siksha 'O' Anusandhan University, Bhubaneswar, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Sridhar V.K.R., Chen J., Bangalore S.",Corpus analysis of simultaneous interpretation data for improving real time speech translation,2013,"Proceedings of the Annual Conference of the International Speech Communication Association, INTERSPEECH",,,,3468,3472,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906274864&partnerID=40&md5=197a049eb99988cd65e74128310c66ae,"GRHIS EA 3831, UniversitŽ de Rouen (IUFM), 2, rue du Tronquet BP 18, 76 131 Mont-Saint-Aignan cedex, France",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Tishken J.E.,Isaiah Shembe's prophetic Uhlanga: The worldview of the Nazareth Baptist church in colonial South Africa,2013,Isaiah Shembe's Prophetic Uhlanga: The Worldview of the Nazareth Baptist Church in Colonial South Africa,,,,1,232,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924578998&partnerID=40&md5=a9046f506185e964beb3db2871466cc6,"Department of Computer Science and Information Engineering, Far East University, Tainan City 74448, Taiwan",0,ZERO_RESULTS,,"Department of Mechanical Engineering, National Kaohsiung University of Applied Sciences, 807, Taiwan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Adluri V.P., Bagchee J.",The redemption of the Brahman: Garbe and German interpreters of the Bhagavadg?t?,2013,Transcultural Encounters between Germany and India: Kindred Spirits in the Nineteenth and Twentieth Centuries,,,,68,83,,1,10.4324/9780315856745,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920862364&doi=10.4324%2f9780315856745&partnerID=40&md5=c0935e67bfe7af42ba846706264523fc,"ATandT Labs - Research, 180 Park Avenue, Florham Park, NJ 07932, United States",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Garwood C.J.,Court interpreting in Italy. The daily violation of a fundamental human right,2012,Interpreters Newsletter,17,,,173,189,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879023300&partnerID=40&md5=c9011bd6943b7b6a25b533bd08285d88,"Inria Rennes -Bretagne Atlantique, France",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Prun? E.,"Rights, realities and responsibilities in community interpreting",2012,Interpreters Newsletter,17,,,1,12,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879029921&partnerID=40&md5=36e71d1d7ddd99ed7214557263f52f4d,"School of Health Sciences, University of BorŒs, SE-501 90 BorŒs, Sweden",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Poyatos F.,Reality and problems of verbal-nonverbal speech in consecutive and simultaneous interpretation [Realidad y problemas del discurso verbal-no verbal en interpretaci—n simult‡nea o consecutiva],2012,Oralia,15,,,279,303,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873403077&partnerID=40&md5=67d8cc55863d7f3526fc1d1df1c403a7,"Automatics and Computers Faculty, University POLITEHNICA of Bucharest, Romania",0,ZERO_RESULTS,,"Electrotehnics Faculty, University POLITEHNICA of Bucharest, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Miranda J., Neto J.P., Black A.W.",Parallel combination of speech streams for improved ASR,2012,"13th Annual Conference of the International Speech Communication Association 2012, INTERSPEECH 2012",2,,,1026,1029,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878422000&partnerID=40&md5=bb8f029e93a965ccd234624f2df35caa,"Dpto. de Traducci—n y LingŸ’stica, Universidad de Vigo, Spain",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Babcock T.F.,Utatl‹n: The constituted community of the K'iche' Maya of Q'umar Kaj,2012,Utatl‹n: The Constituted Community of the K'iche' Maya of Q'umar Kaj,,,,1,341,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904457560&partnerID=40&md5=20efbcacc1b2f38f68b4323afdcab7c5,"Department of Translation Studies, School of English, Adam Mickiewicz University, Al. Niepodleg?o?ci 4, Pozna?, Poland",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Shlesinger M., Ordan N.",More spoken or more translated? Exploring a known unknown of simultaneous interpreting,2012,Target,24,1,,43,60,,6,10.1075/target.24.1.04shl,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866260029&doi=10.1075%2ftarget.24.1.04shl&partnerID=40&md5=5a4b76da6d62a0eba2ab8a8055f1f633,"Dpto. de Filolog”a y Traducci—n, Universidad Pablo de Olavide, Spain",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Stern L.,Courtroom Interpreting,2012,The Oxford Handbook of Translation Studies,,,,,,,,10.1093/oxfordhb/9780199239306.013.0023,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923260824&doi=10.1093%2foxfordhb%2f9780199239306.013.0023&partnerID=40&md5=f95d895dfe9f96cd080a62360f63cd6a,"Translation and Interpreting Institute, Hamad bin Khalifa University, Qatar Foundation, PO Box 5828, Doha, Qatar",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Hillman R.,Spoken Word to Written Text: Subtitling,2012,The Oxford Handbook of Translation Studies,,,,,,,,10.1093/oxfordhb/9780199239306.013.0026,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923260823&doi=10.1093%2foxfordhb%2f9780199239306.013.0026&partnerID=40&md5=0bc3c0316223fc0ed94f5fc9d738604a,"Department of Translation and Interpreting, Centre for Research in Accessibility and Ambient Intelligence of Catalonia CAIAC, Universitat Aut˜noma de Barcelona, 08193 Bellaterra, Spain",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Norstršm E., Fioretos I., Gustafsson K.",Working conditions of community interpreters in Sweden: Opportunities and shortcomings,2012,Interpreting,14,2,,242,260,,1,10.1075/intp.14.2.06nor,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865855368&doi=10.1075%2fintp.14.2.06nor&partnerID=40&md5=c15bed507b6f954bfb2db45c021edc47,"Department of Translation and Interpreting Studies, Bar-Ilan University, Ramat-Gan 52900, Israel",0,ZERO_RESULTS,,"Department of Computer Science, University of Haifa, Haifa 31905, Israel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Rada?i? I.,Religious symbols in educational institutions: Jurisprudence of the European court of human rights,2012,Religion and Human Rights,7,2,,133,149,,,10.1163/18710328-12341234,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863966389&doi=10.1163%2f18710328-12341234&partnerID=40&md5=73a6c8a6cc561c1fa4db1120dc1e0b9e,"University of Modena and Reggio Emilia, Via A. Spinelli, 22, 47814 Bellaria - Igea Marina (RN), Italy",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Dorziat A., de Araœjo J.R.",The Sign Language Interpreter in the inclusive education context: What is proposed and what is put into practice [O IntŽrprete de L’ngua de Sinais no contexto da educa‹o inclusiva: O Pronunciado e o executado],2012,Revista Brasileira de Educacao Especial,18,3,,391,410,,1,10.1590/S1413-65382012000300004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870871916&doi=10.1590%2fS1413-65382012000300004&partnerID=40&md5=47e76477cea4d6e1f893796a2305c7b7,"Department of Geography, Planning and International Development Studies, University of Amsterdam, Nieuwe Prinsengracht 130, 1018 VZ, Amsterdam, Netherlands",0,ZERO_RESULTS,,"Institute of Cultural Anthropology and Development Sociology, Leiden University, PO Box 9555, 2300 RB, Leiden, Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Zim‡nyi K.,"Conflict recognition, prevention and resolution in mental health interpreting: Exploring Kim's cross-cultural adaptation model",2012,Journal of Language and Politics,11,2,,207,228,,2,10.1075/jlp.11.2.03zim,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862134066&doi=10.1075%2fjlp.11.2.03zim&partnerID=40&md5=c4d6228250a843320a986221f57aa3e3,"Departamento de Lenguas y Traducci—n, Facultad de Artes y Humanidades, Universidad Cat—lica de Temuco, Avenida Alemania, 0422, Temuco, Chile",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Tzou Y.-Z., Eslami Z.R., Chen H.-C., Vaid J.",Effect of language proficiency and degree of formal training in simultaneous interpreting on working memory and interpreting performance: Evidence from Mandarin-English speakers,2012,International Journal of Bilingualism,16,2,,213,227,,11,10.1177/1367006911403197,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861951537&doi=10.1177%2f1367006911403197&partnerID=40&md5=e83fef1c3f20d44394cfe1af43200ed3,"Habiliteringens Forskningscentrum (HFC), Box 1613, S-701 16 šrebro, Sweden",0,ZERO_RESULTS,,"Department of Culture and Communication, Linkšping University, S-581 83 Linkšping, Sweden",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Green H., Sperlinger D., Carswell K.",Too close to home? Experiences of Kurdish refugee interpreters working in UK mental health services,2012,Journal of Mental Health,21,3,,227,235,,7,10.3109/09638237.2011.651659,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862109660&doi=10.3109%2f09638237.2011.651659&partnerID=40&md5=10411125a1533ca0c30f8c18c4e52f12,"Universidade Federal da Para’ba, Centro de Educa‹o, Departamento de Habilita›es Pedag—gicas (UFPB/CE/DHP), Brazil",0,ZERO_RESULTS,,"Faculdade de Cincias da Educa‹o, Universidade de Lisboa, Portugal",,"Universidade Federal do Amazonas, Universidade Federal da Para’ba, IntŽrprete de L’ngua de rasileira de Sinais, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Van De Mieroop D., Bevilacqua G., Van Hove L.",Negotiating discursive norms: Community interpreting in a Belgian rest home,2012,Interpreting,14,1,,23,54,,5,10.1075/intp.14.1.02mie,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859798644&doi=10.1075%2fintp.14.1.02mie&partnerID=40&md5=5cd9a42d9f727178499b0689509aeee3,"Centre for Translation and Textual Studies, School of Applied Languages and Intercultural Studies, Dublin City University, Dublin 9, Ireland",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Abu’n Gonz‡lez M.,The language of consecutive interpreters' notes: Differences across levels of expertise,2012,Interpreting,14,1,,55,72,,2,10.1075/intp.14.1.03abu,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859804855&doi=10.1075%2fintp.14.1.03abu&partnerID=40&md5=2a426974bfdce915a0de75cba577bddf,"Octogone-Lordat, UniversitŽ de Toulouse-Le Mirail, 5, allŽes Antonio Machado, 31058 Toulouse CŽdex, France",0,ZERO_RESULTS,,"Marymount Manhattan College, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Cheung A.K.F.,The use of reported speech by court interpreters in Hong Kong,2012,Interpreting,14,1,,73,91,,4,10.1075/intp.14.1.04che,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859798591&doi=10.1075%2fintp.14.1.04che&partnerID=40&md5=8684b79fe0b59534c59d7fe459a66d3f,"FacultŽ de Traduction et dInterprŽtation, UniversitŽ de Ge?ve, 40, Bd du Pont DArve, 1205 Ge?ve, Switzerland",0,ZERO_RESULTS,,"FPSE, University of Geneva, Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Yudes C., MacIzo P., Bajo T.",Coordinating comprehension and production in simultaneous interpreters: Evidence from the Articulatory Suppression effect,2012,Bilingualism,15,2,,329,339,,9,10.1017/S1366728911000150,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858825351&doi=10.1017%2fS1366728911000150&partnerID=40&md5=8dc12430af06eef84cd0fe7c1cabb6cc,"Department of English, National University of Tainan, No. 33, Section 2, Shu-lin Street, Tainan 700, Taiwan",0,ZERO_RESULTS,,"Texas A and M University, United States",,"National Chung Cheng University, Taiwan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
