"Office of Special Education and Rehabilitative Services, Department of Educaion",Final Priority--Training of Interpreters for Individuals Who Are Deaf or Hard of Hearing and Individuals Who Are Deaf-Blind Program. Final priority,2016,Federal register,81,156,,53271,53280,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987629893&partnerID=40&md5=211a98b3368d50cd5733ed8801f0527c,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Office of Special Education and Rehabilitative Services, Department of Education",Final Priority--Training of Interpreters for Individuals Who Are Deaf or Hard of Hearing and Individuals Who Are Deaf-Blind Program. Final priority,2016,Federal register,81,142,,48335,48346,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981333081&partnerID=40&md5=dda5bdda794e0976ef36a1cba6ef036b,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Mirdal G.M., Ryding E., Essendrop Sondej M.","Traumatized refugees, their therapists, and their interpreters: Three perspectives on psychological treatment",2012,"Psychology and Psychotherapy: Theory, Research and Practice",85,4,,436,455,,11,10.1111/j.2044-8341.2011.02036.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867758206&doi=10.1111%2fj.2044-8341.2011.02036.x&partnerID=40&md5=d9f3a856755623bc5fd16b1052f2cdfc,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Molendijk M.L., Haffmans J.P.M., Bus B.A.A., Spinhoven P., Penninx B.W.J.H., Prickaerts J., Voshaar R.C.O., Elzinga B.M.",Serum BDNF Concentrations Show Strong Seasonal Variation and Correlations with the Amount of Ambient Sunlight,2012,PLoS ONE,7,11,e48046,,,,23,10.1371/journal.pone.0048046,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868308595&doi=10.1371%2fjournal.pone.0048046&partnerID=40&md5=bfca9fca022af34e16fc305b0a409e0e,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Shahabi P., Siest G., Herbeth B., Ndiaye N.C., Visvikis-Siest S.",Clinical necessity of partitioning of human plasma haptoglobin reference intervals by recently-discovered rs2000999,2012,Clinica Chimica Acta,413,19-20,,1618,1624,,6,10.1016/j.cca.2012.04.033,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864379210&doi=10.1016%2fj.cca.2012.04.033&partnerID=40&md5=063655599f5fc9a7b7c7d99fd487a55d,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Hsieh E., Kramer E.M.",Medical interpreters as tools: Dangers and challenges in the utilitarian approach to interpreters' roles and functions,2012,Patient Education and Counseling,89,1,,158,162,,14,10.1016/j.pec.2012.07.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866618825&doi=10.1016%2fj.pec.2012.07.001&partnerID=40&md5=10b1ec0be3f26700d00c5108d97c11b4,"Psychologue Clinicien, 12F, Rue capitaine Ferber, F-69300 Caluire et Cuire-ludovic, France",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Ander D.S., Wallenstein J., Abramson J.L., Click L., Shayne P.",Reporter-interpreter-manager-educator (RIME) descriptive ratings as an evaluation tool in an emergency medicine clerkship,2012,Journal of Emergency Medicine,43,4,,720,727,,9,10.1016/j.jemermed.2011.05.069,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867334562&doi=10.1016%2fj.jemermed.2011.05.069&partnerID=40&md5=1d74c25b5ba461277472c851bc276bf2,"American Medical Association Council on Ethical and Judicial Affairs, Chicago, IL, USA.",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Ramsey K.W., Davis J., French G.",Perspectives of Chuukese patients and their health care providers on the use of different sources of interpreters.,2012,Hawai'i journal of medicine & public health : a journal of Asia Pacific Medicine & Public Health,71,9,,249,252,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891651273&partnerID=40&md5=9818dcf9612b80381401e0066c33ea83,"UniversitŽ de Lyon, CNRS UMR5220, Universite Lyon, France",0,ZERO_RESULTS,,"UniversitŽ de Lyon, CNRS UMR5220, Hospices Civils de Lyon, France",,"Philips Research Medisys, 33 rue de Verdun, 92156 Suresnes, France",,"Philips Research, Ršntgenstrasse 24-26, D-22335 Hamburg, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Tarnutzer A.A., Fernando D.P., Kheradmand A., Lasker A.G., Zee D.S.",Temporal constancy of perceived direction of gravity assessed by visual line adjustments,2012,Journal of Vestibular Research: Equilibrium and Orientation,22,1,,41,54,,10,10.3233/VES-2011-0436,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862538634&doi=10.3233%2fVES-2011-0436&partnerID=40&md5=78bb1a5b413319379c794d992ed7df19,"UniversitŽ de Lorraine, Cardiovascular Genetics Research Unit, EA 4373, Nancy, F-54000, France",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Singh-Carlson S., Wong F., Nguyen S.",Strategies to use with interpreters in the clinical setting.,2012,Canadian oncology nursing journal = Revue canadienne de nursing oncologique,22,3,,204,206,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866779967&partnerID=40&md5=590ecb06a10c5d4e3922db7d1988dccb,"Clinique Universitaire de Gynecologie-obstetrique et Medecine de la Reproduction, UniversitŽ Joseph-Fourier Grenoble 1, CHU de Grenoble, BP 217, 38043 Grenoble cedex 09, France",0,ZERO_RESULTS,,"Service de GynŽcologie-obstŽtrique, Centre Hospitalier de ChambŽry, BP 1125, 73011 ChambŽry cedex, France",,"UnitŽ Rh™ne-Alpes d'Accueil et de Soins Pour les Sourds, UniversitŽ Joseph-Fourier Grenoble 1, CHU de Grenoble, BP 217, 38043 Grenoble cedex 09, France",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Price E.L., PŽrez-Stable E.J., Nickleach D., L—pez M., Karliner L.S.","Interpreter perspectives of in-person, telephonic, and videoconferencing medical interpretation in clinical encounters",2012,Patient Education and Counseling,87,2,,226,232,,19,10.1016/j.pec.2011.08.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860366060&doi=10.1016%2fj.pec.2011.08.006&partnerID=40&md5=7dda40b42be84f6c6468512bbde16109,"Division of Pediatric Urology, Monroe Carell Jr. Childrens Hospital at Vanderbilt, 4102 Doctors Office Tower, 2200 Childrens Way, Nashville, TN 37232-9820, United States",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Vasileiou V., Armeni A.K., Pierris A.L., Georgopoulos N.A.",Macrosomia and ambiguous genitalia: A long overdue answer to the citizens of Frusino,2012,Hormones,11,2,,215,221,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863459292&partnerID=40&md5=2550dc6840f9953f67ac3e8eff6a5a9c,"Division of Health Care Policy and Research, Mayo Clinic, Rochester, MN, United States",0,ZERO_RESULTS,,"School of Public Health, Division of Health Policy and Management, University of Minnesota, Minneapolis, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Ishikawa N., Nagayama N.",Tuberculosis care and new horizon of japanese society,2012,Kekkaku,87,4,,367,381,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865185365&partnerID=40&md5=08b386b71932653dc6785e1b9182ec87,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Yang H., Bukkapatnam S.T.S., Komanduri R.",Spatiotemporal representation of cardiac vectorcardiogram (VCG) signals,2012,BioMedical Engineering Online,11,,16,,,,18,10.1186/1475-925X-11-16,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859073391&doi=10.1186%2f1475-925X-11-16&partnerID=40&md5=5733314ba6ef0f3dffba997b27cf30fb,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Thakur M., Rahman W., Hobbs C., Dickenson A.H., Bennett D.L.H.",Characterisation of a peripheral neuropathic component of the rat monoiodoacetate model of osteoarthritis,2012,PLoS ONE,7,3,e33730,,,,35,10.1371/journal.pone.0033730,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858684172&doi=10.1371%2fjournal.pone.0033730&partnerID=40&md5=acd432b40491b76f840f5d1f6af4c8ed,"Department of Italian Language and Literature, School of Philosophy, Aristotle University of Thessaloniki, Thessaloniki, Greece",0,ZERO_RESULTS,,"Laboratory of Cognitive Neuroscience, School of Psychology, Aristotle University of Thessaloniki, 54124 Thessaloniki, Greece",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Touchette D.R., Yang Y., Tiryaki F., Galanter W.L.",Economic analysis of alvimopan for prevention and management of postoperative ileus,2012,Pharmacotherapy,32,2,,120,128,,15,10.1002/PHAR.1047,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864579104&doi=10.1002%2fPHAR.1047&partnerID=40&md5=ea94c398cfe4201d060dfe348ad9fedd,"Department of Community Medicine, Primary Care and Emergency Medicine, University Hospitals of Geneva, Geneva, Switzerland",0,ZERO_RESULTS,,"Department of Community Health and Medicine, Faculty of Medicine, University of Geneva, Geneva, Switzerland",,"Coordinator of Patient Relations, Espace MŽdiation, University Hospitals of Geneva, Geneva, Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Huque M.F., Alosh M.",A consistency-adjusted strategy for accommodating an underpowered primary endpoint,2012,Journal of Biopharmaceutical Statistics,22,1,,160,179,,4,10.1080/10543406.2010.513464,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856287503&doi=10.1080%2f10543406.2010.513464&partnerID=40&md5=6a20fc1fd8149058bcd586aa3d93de3b,"Unidad de Medicina Basada en Evidencia, Hospital Dr. S—tero del R’o, Facultad de Medicina, Pontificia Universidad Cat—lica de Chile, Santiago de Chile, Chile",0,ZERO_RESULTS,,"Departamento de Gastroenterolog’a, Hospital Dr. S—tero del R’o. Facultad de Medicina, Pontificia Universidad Cat—lica de Chile, Santiago de Chile, Chile",,"Departamento de Medicina Familiar, Hospital Dr. S—tero del R’o. Facultad de Medicina, Pontificia Universidad Cat—lica de Chile, Santiago de Chile, Chile",,"Departamento de Medicina Interna, Hospital Dr. S—tero del R’o. Facultad de Medicina, Pontificia Universidad Cat—lica de Chile, Santiago de Chile, Chile",,"Unidad Docente Asociada Hospital Dr. S—tero del R’o, Facultad de Medicina, Pontificia, Universidad Cat—lica de Chile, Santiago de, Chile",,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Ritsos P.D., Gittins R., Roberts J.C., Braun S., Slater C.",Using virtual reality for interpreter-mediated communication and training,2012,"Proceedings of the 2012 International Conference on Cyberworlds, Cyberworlds 2012",,,6337419,191,198,,3,10.1109/CW.2012.34,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870677720&doi=10.1109%2fCW.2012.34&partnerID=40&md5=e5c8fdc237c866d1652dd5984fee2d67,"First Department of Endocrinology, Diabetes Centre, Alexandra Hospital, Athens, Greece",0,ZERO_RESULTS,,"Division of Reproductive Endocrinology, Department of Obstetrics and Gynecology, University of Patras Medical School, Rio-26500, Patras, Greece",,"Institute for Philosophical Research, Patras, Greece",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Lederman L.,What do courts have to do with it?: The judiciary's role in making federal tax law,2012,National Tax Journal,65,4,,899,916,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880989388&partnerID=40&md5=521b4fb8d3878e836d5413396790569a,"Research Institute of Tuberculosis, Japan Anti-Tuberculosis Association (JATA), 3-1-24, Matsuyama, Kiyose-shi, Tokyo 204-8533, Japan",0,ZERO_RESULTS,,"National Hospital Organization Tokyo National Hospital, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Salopek J., Kallay N., Kova?evi? D.",Electrical interfacial layer at hematite/dicarboxylic acid aqueous interface,2012,Croatica Chemica Acta,85,4,,553,558,,1,10.5562/cca2176,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876715716&doi=10.5562%2fcca2176&partnerID=40&md5=886bba6f6a41557cd2c82bba4a366bcc,"Service de pneumo-allergologie pŽdiatrique, H™pital des Enfants, 330, avenue de Grande-Bretagne TSA 70034, 31059 Toulouse cedex 9, France",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Adam M.-C., Kneeshaw D., Beckley T.M.",Forestry and road development: Direct and indirect impacts from an aboriginal perspective,2012,Ecology and Society,17,4,,,,,3,10.5751/ES-04976-170401,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872001290&doi=10.5751%2fES-04976-170401&partnerID=40&md5=a2bdbdf622c8c6945bb9294eab96d173,"Neuropharmacology of Pain Group, Department of Neuroscience, Physiology and Pharmacology, University College London, London, United Kingdom",0,ZERO_RESULTS,,"Neurorestoration Group, Wolfson CARD, King's College London, London, United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Myers B.K., Burton Bass A., Gesser H.D.",The Law of Science and the Science of Law: Cases in forensic science,2012,The Law of Science and the Science of Law: Cases in Forensic Science,,,,1,330,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892193435&partnerID=40&md5=004bb1095fedc724cbcb29b28fc98e5b,"Danish Research Centre for Migration, Ethnicity and Health (MESU), Department of Public Health, University of Copenhagen, ¿ster Farimagsgade 5, PO Box 2099, 1014, Copenhagen K, Denmark",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Mumaw G.R.,Utility and integration of non seismic data in Kurdistan,2012,"Society of Petroleum Engineers - Abu Dhabi International Petroleum Exhibition and Conference 2012, ADIPEC 2012 - Sustainable Energy Growth: People, Responsibility, and Innovation",5,,,3958,3966,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879425699&partnerID=40&md5=b0c8532268fb22de1b30cd969c025c79,"Division of Biometrics IV, CDER, Food and Drug Administration, Silver Spring, MD, United States",0,ZERO_RESULTS,,"Adjunct Faculty, Jiann-Ping Hsu College of Public Health, Georgia Southern University, Statesboro, GA, United States",,"Division of Biometrics III, Office of Biostatistics, Food and Drug Administration, Silver Spring, MD, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Liu Q., Mao Y.",A hooking interpreter based method for script program protection,2012,"Proceedings - 2012 International Conference on Control Engineering and Communication Technology, ICCECT 2012",,,6414018,673,676,,,10.1109/ICCECT.2012.222,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874304686&doi=10.1109%2fICCECT.2012.222&partnerID=40&md5=1f41f017783a25a7c32f189afbef6b3c,"Division of Physical Chemistry, Department of Chemistry, Faculty of Science, Horvatovac 102a, HR-10000 Zagreb, Croatia",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Leschnik M.W., Khanakah G., Duscher G., Wille-Piazzai W., Hšrweg C., Joachim A., Stanek G.","Species, developmental stage and infection with microbial pathogens of engorged ticks removed from dogs and questing ticks",2012,Medical and Veterinary Entomology,26,4,,440,446,,15,10.1111/j.1365-2915.2012.01036.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870390233&doi=10.1111%2fj.1365-2915.2012.01036.x&partnerID=40&md5=9908d6369915949e4323a249a92127e3,"Faculty of Law, University of Trier, 54286 Trier, Germany",0,ZERO_RESULTS,,"Institute for Environmental and Technology Law, University of Trier, Campus II - Building H, 54286 Trier, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Wurthinger T., Wo§ A., Stadler L., Duboscq G., Simon D., Wimmer C.",Self-optimizing AST interpreters,2012,SPLASH 2012: DLS'12 - Proceedings of the 8th ACM Symposium on Dynamic Languages,,,,73,82,,14,10.1145/2384577.2384587,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869758471&doi=10.1145%2f2384577.2384587&partnerID=40&md5=a4f6d75c034c781839fdb56087edfdd3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Geisler W.S., Cormack L.K.",Models of overt attention,2012,The Oxford Handbook of Eye Movements,,,,,,,,10.1093/oxfordhb/9780199539789.013.0024,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923834465&doi=10.1093%2foxfordhb%2f9780199539789.013.0024&partnerID=40&md5=32e43d796c6a38b35c3407cd2b716510,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Fan Y., Cai M., Li N., Liu Y.",A first-order interpreter for knowledge-based Golog with sensing based on exact progression and limited reasoning,2012,Proceedings of the National Conference on Artificial Intelligence,1,,,734,742,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868293030&partnerID=40&md5=a15d589f9b05748793f18ca222e5706e,"Oyama National College of Technology, 771 Nakakuki, Oyama-City, Tochigi, 323-0806, Japan",0,ZERO_RESULTS,,"Kanagawa Institute of Technology, 1030 Shimo-Ogino, Atsugi, Kanagawa, 243-0292, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Kercher K., Rowe D.C.",Improving the learning experience for the deaf through augment reality innovations,2012,"2012 18th International Conference on Engineering, Technology and Innovation, ICE 2012 - Conference Proceedings",,,6297673,,,,1,10.1109/ICE.2012.6297673,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867909508&doi=10.1109%2fICE.2012.6297673&partnerID=40&md5=474c54bb39cacb03f0ced256a60ebfe0,"Senergy GB Ltd., United Arab Emirates",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Baker C.,When Bosnia was a commonwealth country: British forces and their interpreters in Republika Srpska 1995-2007,2012,History Workshop Journal,74,1,dbs018,131,155,,1,10.1093/hwj/dbs018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867130770&doi=10.1093%2fhwj%2fdbs018&partnerID=40&md5=be0125758069d6b96d7fcbdcef368775,"CERN, PH-SFT, Geneva, Switzerland",0,ZERO_RESULTS,,"FermiLab, PO Box 500, Batavia, IL, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Penn M.P.,God's War and His Warriors,2012,"Just Wars, Holy Wars, and Jihads: Christian, Jewish, and Muslim Encounters and Exchanges",,,,,,,,10.1093/acprof:oso/9780199755042.003.0003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921688513&doi=10.1093%2facprof%3aoso%2f9780199755042.003.0003&partnerID=40&md5=fd0098548ea02808ab69c3004e0e1826,"Lehrstuhl fŸr Alte Geschichte, UniversitŠt Augsburg, UniversitŠtsstr. 10/GebŠude D4, Raum 5005, D-86135 Augsburg, Germany",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Monikowski C., Winston E.A.",Interpreters and Interpreter Education,2012,"The Oxford Handbook of Deaf Studies, Language, and Education: Second Edition",1,,,,,,,10.1093/oxfordhb/9780199750986.013.0026,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925070526&doi=10.1093%2foxfordhb%2f9780199750986.013.0026&partnerID=40&md5=26100f48a5c1c160ebc295cb60df8920,"Medical Clinic for Internal Medicine and Infectious Diseases, Veterinary University Vienna, Vienna, Austria",0,ZERO_RESULTS,,"Department of Small Animals and Horses, Institute for Hygiene and Applied Immunology, Medical University of Vienna, Vienna, Austria",,"Department of Veterinary Parasitology, Veterinary University Vienna, Vienna, Austria",,"Zoological Division, Museum of Natural History Vienna, Vienna, Austria",,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Nguyen V.-A., Starzyk J.A., Goh W.-B.",Sequence recognition with spatio-temporal long-term memory organization,2012,Proceedings of the International Joint Conference on Neural Networks,,,6252682,,,,,10.1109/IJCNN.2012.6252682,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865074125&doi=10.1109%2fIJCNN.2012.6252682&partnerID=40&md5=f7cb6e07eaf03febdebc912519c6da66,"Department of Software Engineering, University of Szeged, Dugonics tŽr 13, 6720 Szeged, Hungary",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Al-Samarraie H., Abbas M.",Interpreter service development for new learners of the network simulation-2 (NS2) based on J2EE,2012,"ICIMTR 2012 - 2012 International Conference on Innovation, Management and Technology Research",,,6236487,712,715,,,10.1109/ICIMTR.2012.6236487,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864811169&doi=10.1109%2fICIMTR.2012.6236487&partnerID=40&md5=b54694df81e6181c2d8dd636a4b60095,"Dipartimento Ecologia UNICAL, via P. Bucci 4b, 87036 Rende (CS), Italy",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Pretto A.,SIGnatures: Integrating an interpreter,2012,ASHA Leader,17,9,,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864667429&partnerID=40&md5=9f0a1a0a9b203edfc0874d0e2251445c,"Department of Computer Science, Sun Yat-sen University, Guangzhou 510006, China",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Spallanzani M.,Between light and shade. Blumenberg interpreter of the philosophy of Enlightenment [Entre la lumire et l'ombre. Blumenberg interprte de la philosophie des lumires],2012,Revue de Metaphysique et de Morale,73,1,,79,94,,,10.3917/rmm.121.0079,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863979563&doi=10.3917%2frmm.121.0079&partnerID=40&md5=d263d882c69e882cdfd947346ea25743,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Wang K.,Research on embedded JavaScript interpreter,2012,Journal of Convergence Information Technology,7,11,,150,158,,,10.4156/jcit.vol7.issue11.19,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863858916&doi=10.4156%2fjcit.vol7.issue11.19&partnerID=40&md5=6d524c64ee61ae72160e24c16b5d9212,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Alphonse-Tilloy I., Masingue A., Pottier J.-M.",Accessing vocational continuing training in SME: Impossible without an interpreter ? [L'accs ˆ la formation continue dans les PME: Impossible sans traducteur],2012,Travail et Emploi,,130,,77,89,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873863652&partnerID=40&md5=de170257486d8eed019bd09fa54a456f,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
